,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
KMRC-2,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
CAL-120,-0.18976592,-0.3383502,-0.5147116,0.49239814,-0.08587688,0.17427517,0.6699952,-0.06061402,-0.31850517,0.2790578,-0.0446489,0.46419606,-0.3916092,0.2742535,0.4332103,0.043306895
DMS 153,0.16225187,-0.40497315,-0.2815506,0.4058032,-0.5746469,0.20114446,0.47923982,0.08826414,-0.33441454,0.553051,-0.1950934,0.3277208,0.11669263,-0.1952073,0.111891136,-0.15935653
GP2d,0.5013719,-0.799471,-0.8825652,-0.43865472,-0.6352079,1.5190315,-0.78670835,0.8646655,0.5384129,2.3490968,-1.6732752,0.6706463,-0.106783986,-0.82320195,0.02467066,-0.8212365
MDA-MB-231,0.38996714,0.5602155,-0.4335048,0.94202477,-0.16189441,0.41430244,-0.24294993,0.7723397,-0.03231641,0.47848964,0.6317849,0.14800519,0.9178455,-0.8757372,0.05439405,-0.05756808
KMRC-20,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
ZR-75-30,-0.061725363,-0.13737252,-0.64715827,1.0008261,0.003334105,0.37744173,0.46398583,0.17681408,-0.15830186,0.84671384,-0.72284925,0.5469772,-0.025173709,0.35292083,0.5005937,-0.048212036
T1-73,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
A-204,-0.05016883,0.3676934,-0.68084806,1.0932419,-0.1451573,0.4242009,0.039651364,0.7691269,-0.5141056,0.62413496,0.7655829,0.18830825,0.56271565,-0.501801,0.41666138,-0.10782698
Hs 616.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
AZ-521,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
Ki-JK,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
TE 617.T,0.12526031,-0.39276096,-0.27017033,0.2780047,-0.43871593,0.23101562,0.41518486,-0.09435618,-0.1970599,0.4665864,-0.3151197,0.40885332,-0.017605491,-0.13368252,0.14960726,-0.11736913
MDA-PCa-2b,0.2422994,-0.23863563,-0.26251882,0.9207004,-0.039608225,-0.10468727,0.8518897,-0.34575462,0.036172032,0.34741813,-1.1549118,0.60447526,0.0032563806,0.5991687,0.23469464,0.15933372
A4/Fukuda,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
OE21,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
KYSE-180,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
SK-BR-3,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
T84,0.5644398,-0.658038,-0.1623677,0.50417364,-1.1684744,0.008369476,0.74008876,0.555767,-0.5681937,0.8034927,-0.17246115,0.10763112,0.51548004,-0.45032156,-0.26061964,-0.30920598
A-1207,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
L-540,0.2051761,-0.5976284,0.007267654,0.16630028,-0.56997156,0.33549157,0.48028746,-0.342352,0.17106149,0.47275564,-0.76441,0.39626196,-0.0854425,-0.025983717,-0.028700918,-0.10591319
WM793,-0.012631126,-0.1611821,-0.5958905,0.01827234,-0.04342942,0.5052314,-0.12095007,-0.115517914,-0.107804336,0.64318717,-0.3618436,0.6327989,-0.17922659,-0.29297292,0.41498777,-0.18567401
HCC1500,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
U-251MG,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Hs 895.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
HCC366,-0.22784838,-0.2765792,-0.456685,0.51241183,-0.075865805,0.22127971,0.5898872,-0.14529397,-0.2833577,0.26076564,-0.042219087,0.4565161,-0.33415353,0.23877405,0.45000023,0.041638948
MDA-MB-157,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
COLO 320,-0.18976592,-0.3383502,-0.5147116,0.49239814,-0.08587688,0.17427517,0.6699952,-0.06061402,-0.31850517,0.2790578,-0.0446489,0.46419606,-0.3916092,0.2742535,0.4332103,0.043306895
Hs 840.T,-0.061725363,-0.13737252,-0.64715827,1.0008261,0.003334105,0.37744173,0.46398583,0.17681408,-0.15830186,0.84671384,-0.72284925,0.5469772,-0.025173709,0.35292083,0.5005937,-0.048212036
PK-45H,0.8716695,-0.019239306,-0.030165672,0.3631869,-0.8351214,0.2823204,-0.12772837,0.5094408,0.08231971,0.69011927,-0.14688155,0.14885971,1.0218023,-1.0880939,-0.42917532,-0.2690466
OCI-AML-5,0.07798013,-0.016760617,-0.49340683,0.7115178,-0.4542113,0.32838976,0.10462266,0.31556618,-0.5708904,0.8116594,0.0048292577,0.33762148,0.48446938,-0.43573684,0.3227003,-0.2592887
Daudi,-0.060535274,-0.16407014,-0.32664603,0.58338755,-0.06519185,0.09597799,0.54374105,-0.32810184,-0.19583055,0.21140546,-0.3399605,0.50867707,-0.11325598,0.22377546,0.37455595,0.07198968
22Rv1,0.16135378,0.00204283,-0.431853,0.87926674,-0.39442915,0.104581445,0.3350436,0.20461422,-0.5621736,0.65649366,-0.16635138,0.36857054,0.5126691,-0.22301656,0.2919685,-0.14893997
MHH-CALL-2,-0.05016883,0.3676934,-0.68084806,1.0932419,-0.1451573,0.4242009,0.039651364,0.7691269,-0.5141056,0.62413496,0.7655829,0.18830825,0.56271565,-0.501801,0.41666138,-0.10782698
JH-EsoAd1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
COLO 678,0.8716695,-0.019239306,-0.030165672,0.3631869,-0.8351214,0.2823204,-0.12772837,0.5094408,0.08231971,0.69011927,-0.14688155,0.14885971,1.0218023,-1.0880939,-0.42917532,-0.2690466
SNU-16,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Hs 729.T,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
NCI-H2122,0.61838275,-0.2429416,-0.029331073,0.27945745,-0.38599497,-0.046831667,0.41989553,-0.24011676,0.19240126,0.22635996,-0.73885465,0.45925912,0.29064307,-0.20359586,-0.17851114,0.022813214
HCC1187,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
Mono-Mac-6,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SK-UT-1,0.28313112,-0.43883336,-0.48550177,0.043669194,-0.5623096,0.71059585,-0.1537517,0.29376858,-0.019165866,1.1930631,-0.6998724,0.475635,0.12548336,-0.55103624,0.10568991,-0.42235413
FTC-133,-0.31958532,-0.48215118,-0.6623593,0.42409402,-0.17856345,1.4247599,-0.22800228,0.32238793,0.44019845,1.5860457,-1.0202305,0.5166488,-0.37695795,0.0047328714,0.49322373,-0.3938487
HPB-ALL,1.4886316,0.9845735,0.15842722,0.79185057,-0.4481121,0.34350532,-0.8034351,1.0529406,0.8804908,0.2766482,0.49548477,-0.08587885,1.9889249,-1.8625546,-0.8708193,-0.013170592
Reh,-0.015319064,-0.28945217,-0.86319315,0.76019573,0.0013379157,1.0171893,-0.054769933,0.46821386,0.2677013,1.6210408,-1.3681525,0.66674465,-0.13411811,0.17320849,0.5070034,-0.31086528
MCF-7,0.38503128,-0.4193508,-0.25243747,0.2411705,-0.48167306,0.056867927,0.46421987,-0.09433496,-0.16216615,0.4971149,-0.6225016,0.47416145,0.09888849,-0.1480454,0.020835131,-0.116602585
NCI-H2196,-0.27672368,-0.4618886,-0.17002247,0.56033504,-0.2732303,0.74855405,0.3951388,-0.26534894,0.26711482,0.6685111,-0.6749815,0.38817573,-0.2965373,0.27487558,0.32545978,-0.0779568
SU-DHL-5,-0.060472507,-0.42144692,-0.8227173,0.74356675,0.20439577,1.0627518,0.10726133,0.22886348,0.6164261,1.559114,-1.8440776,0.78592193,-0.45792562,0.56308484,0.5284856,-0.1925831
CGTH-W-1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MHH-ES-1,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
COR-L88,-0.36510915,-0.5633973,-0.44273132,0.8140491,-0.20744972,1.2760034,0.21570942,0.16216046,0.54372835,1.404813,-1.2176399,0.4377639,-0.3922595,0.42835563,0.44412833,-0.23528695
SNU-478,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
P12-Ichikawa,0.710741,0.13468558,0.24425603,0.8926786,-0.24114862,0.98526907,-0.16345176,0.41136914,1.5587531,0.6423162,-0.83311987,0.10598433,0.7053647,-0.4605803,-0.5094704,0.07723128
A2780,0.38015926,-0.31741664,-0.7300543,-0.49262363,-0.17900173,0.5446112,-0.41526106,0.0743565,-0.0060970336,0.9656672,-0.7341874,0.7641282,-0.14384714,-0.6600705,0.21037436,-0.3693966
SW1116,2.2519784,0.3675026,0.7244132,0.2719185,-1.1263996,0.056120887,-0.45103142,0.8879634,1.3280894,0.2506764,-0.33974344,-0.16494131,2.1261375,-2.0013254,-1.6397941,-0.06818581
HCC95,0.033336937,-0.31430942,-0.46030486,0.8799879,0.051716,0.4279415,0.5531673,-0.13243756,0.27705124,0.8204764,-1.3492625,0.64259636,-0.2098214,0.6017237,0.38139153,0.020566886
SNU-387,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H292,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SALE,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KMRC-1,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
EFM-19,0.031928137,-0.30843782,-0.41242534,0.5026496,-0.12250097,0.0208444,0.6821692,-0.1712271,-0.24369372,0.25786108,-0.35870427,0.5148129,-0.21688004,0.2587047,0.3130386,0.060364798
COR-L47,-0.252546,-0.44754583,-0.40798408,0.4982438,-0.27745482,1.0256764,0.08329302,0.062411398,0.27343798,1.1102295,-0.7707656,0.43088597,-0.25137496,0.067568265,0.38252833,-0.24849573
DMS 114,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
H4,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
JHOC-5,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
IM95,0.71616805,-0.27279055,-0.14169872,1.236517,-0.057509765,-0.2517454,1.0789855,-0.19225116,0.4669623,0.4854206,-1.9168551,0.6305782,0.24273309,0.80900455,-0.072850615,0.25367695
LOX-IMVI,0.045615375,0.10002223,-0.48543555,0.5443838,-0.11660265,0.4109863,0.012233555,0.20670366,-0.16485837,0.4926172,0.13543382,0.38464615,0.22995439,-0.3802094,0.30986136,-0.08756681
5637,-0.27672368,-0.4618886,-0.17002247,0.56033504,-0.2732303,0.74855405,0.3951388,-0.26534894,0.26711482,0.6685111,-0.6749815,0.38817573,-0.2965373,0.27487558,0.32545978,-0.0779568
MIA PaCa-2,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
NCI-H647,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
NCI-H854,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
SUP-M2,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
YD-15,-0.7331719,0.121741414,-0.9964187,1.3078921,0.12946436,0.3541019,0.5967279,0.57297635,-0.9872618,0.5211474,0.9386611,0.3001377,-0.18108419,0.28750974,0.9573729,0.0022307858
DOV13,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
COLO 849,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
Hs 343.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
KYO-1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NB4,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
NCI-H684,2.1450558,-0.23021314,0.811855,-0.1103245,-1.1681107,0.24527729,-0.18034342,0.49951756,1.7086368,0.42516327,-1.2157599,0.0063355565,1.459745,-1.4923658,-1.6570897,-0.08693379
SW900,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
MKN74,-0.36597794,0.26031628,-0.81998885,1.3266912,-0.19326572,0.41139483,0.28993914,0.8310586,-0.9086163,0.7198862,0.9628272,0.15176156,0.40844163,-0.24980365,0.65484667,-0.13931404
SK-RC-20,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
TALL-1 [Human adult T-ALL],-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H1618,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NB1,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
A-704,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
SUIT-2,0.45674556,0.14754647,0.25407696,0.91980785,-0.22534683,0.8447397,-0.01531744,0.20547807,1.2341049,0.4062004,-0.48651946,0.087741554,0.5965595,-0.3506075,-0.33732283,0.121350676
MG-63,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
TE 159.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
YKG-1,-0.19161198,0.08680907,-1.0510333,0.507504,-0.07548855,0.6172713,-0.23551664,0.6491544,-0.70734274,1.0644864,0.32137305,0.49665153,0.1101889,-0.50817597,0.67475903,-0.34322196
OPM-2,-0.37482142,-0.61367875,0.104238376,0.983808,-0.3863706,1.1650004,0.55537415,-0.17030601,0.83827066,0.88976604,-1.0401528,0.19794731,-0.30707657,0.57227385,0.18790647,-0.033884384
BCP-1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MKN7,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCC-StC-K140,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SLR23,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SCLC-21H,-0.20221587,-0.32762977,-0.2582203,0.6111417,-0.2877708,0.39575222,0.52182513,-0.15909341,-0.13816129,0.43052346,-0.21695912,0.35584468,-0.14607504,0.1594799,0.34004816,-0.033103682
JeKo-1,-0.14589104,-0.2901371,-0.44884962,0.3745425,-0.23440687,0.73485494,0.045226395,0.0028036535,0.016321197,0.85801595,-0.47527307,0.46809632,-0.12477863,-0.11484602,0.38222575,-0.21398552
HEK TE,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
EoL-1,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
TE-11,1.1956364,0.2633504,0.34435076,0.45266706,-0.39480937,0.31697637,-0.16456231,0.26930457,1.1821493,0.14007442,-0.4749939,0.1450217,1.038449,-0.9325245,-0.77731186,0.113348216
RCH-ACV,-0.15522267,-0.77527356,-0.23367852,0.37221277,-0.41611934,1.1952887,0.21280794,-0.026370138,0.6833478,1.2683775,-1.333313,0.4344821,-0.44350165,0.2529323,0.19743589,-0.2645445
LS411N,0.83354867,0.61649764,-0.9979298,0.8830674,-0.14909282,0.5280676,-0.7492552,1.3136524,-0.19873986,1.4790773,-0.2762777,0.46713278,1.243992,-1.1766806,0.116741344,-0.40744075
KATO III,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
RERF-GC-1B,-0.36097372,-0.6349043,-0.8037655,0.54657555,0.060684323,1.7181498,-0.19400278,0.35491872,0.89471257,1.9484141,-1.7961056,0.67785335,-0.6936456,0.42955667,0.5738068,-0.3746724
NCI-H716,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
HEL,0.10002202,0.16542187,-0.18250786,1.1558709,-0.5985769,0.28181168,0.28582853,0.46101213,-0.46309748,0.51444703,0.51280594,0.027817398,0.8345598,-0.5004997,0.13125199,-0.12166214
KYSE-30,-0.06242769,-0.43483642,-0.5324132,0.49464503,-0.24096876,0.107507825,0.7616869,0.11972296,-0.4036416,0.37245864,-0.04232374,0.41816366,-0.3203137,0.21367282,0.33317202,-0.0033923509
Panc 03.27,0.8716695,-0.019239306,-0.030165672,0.3631869,-0.8351214,0.2823204,-0.12772837,0.5094408,0.08231971,0.69011927,-0.14688155,0.14885971,1.0218023,-1.0880939,-0.42917532,-0.2690466
OCI-Ly19,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
HuH-6 Clone 5,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-886,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
COLO 679,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
KYSE-150,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SU-DHL-10,0.4525541,-0.10813667,-0.2646571,0.3838797,-0.4187135,0.8489557,-0.28768924,0.44682425,0.529829,1.011069,-0.5821839,0.31520876,0.4480686,-0.6604205,-0.10907704,-0.25788116
